file,duration
segment_207.wav,2.733015873015873
segment_91.wav,2.7629931972789117
segment_64.wav,2.766031746031746
segment_1193.wav,2.7819954648526077
segment_1089.wav,2.7829931972789117
segment_241.wav,2.786984126984127
segment_198.wav,2.7989569160997734
segment_622.wav,2.804988662131519
segment_1229.wav,2.813015873015873
segment_795.wav,2.815011337868481
segment_1036.wav,2.815011337868481
segment_20.wav,2.8170068027210884
segment_1327.wav,2.8299773242630386
segment_678.wav,2.832018140589569
segment_90.wav,2.854013605442177
segment_403.wav,2.8770068027210884
segment_435.wav,2.8849886621315193
segment_1104.wav,2.8900226757369616
segment_1161.wav,2.892018140589569
segment_357.wav,2.894013605442177
segment_450.wav,2.8950113378684805
segment_1035.wav,2.9279818594104308
segment_169.wav,2.9300226757369616
segment_874.wav,2.9440362811791383
segment_609.wav,2.9459863945578233
segment_698.wav,2.9499773242630387
segment_483.wav,2.9550113378684806
segment_887.wav,2.9560090702947845
segment_957.wav,2.96
segment_461.wav,2.9639909297052154
segment_677.wav,2.9689795918367348
segment_1158.wav,2.971020408163265
segment_940.wav,3.0039909297052154
segment_932.wav,3.0350113378684807
segment_689.wav,3.0350113378684807
segment_1217.wav,3.0729705215419503
segment_1271.wav,3.080997732426304
segment_939.wav,3.080997732426304
segment_183.wav,3.080997732426304
segment_253.wav,3.093015873015873
segment_811.wav,3.093968253968254
segment_314.wav,3.1029931972789115
segment_428.wav,3.1130158730158732
segment_840.wav,3.114965986394558
segment_254.wav,3.1150113378684807
segment_642.wav,3.1150113378684807
segment_561.wav,3.1219954648526076
segment_824.wav,3.145986394557823
segment_884.wav,3.146984126984127
segment_1129.wav,3.1629931972789116
segment_292.wav,3.1689795918367345
segment_590.wav,3.173968253968254
segment_264.wav,3.1810430839002266
segment_638.wav,3.1970068027210883
segment_687.wav,3.2
segment_382.wav,3.224988662131519
segment_660.wav,3.246031746031746
segment_271.wav,3.246984126984127
segment_188.wav,3.255011337868481
segment_692.wav,3.26
segment_1320.wav,3.2680272108843536
segment_411.wav,3.2689795918367346
segment_242.wav,3.274013605442177
segment_785.wav,3.2899773242630386
segment_1084.wav,3.294013605442177
segment_737.wav,3.300997732426304
segment_1101.wav,3.305986394557823
segment_728.wav,3.3280272108843536
segment_1156.wav,3.3360090702947844
segment_941.wav,3.3370068027210884
segment_216.wav,3.34
segment_916.wav,3.3709750566893426
segment_71.wav,3.3859863945578232
segment_752.wav,3.393015873015873
segment_480.wav,3.4039909297052153
segment_531.wav,3.4059863945578233
segment_1041.wav,3.420997732426304
segment_1211.wav,3.4229931972789114
segment_803.wav,3.4259863945578233
segment_1323.wav,3.4640362811791383
segment_1264.wav,3.4700226757369617
segment_495.wav,3.4760090702947846
segment_270.wav,3.4770068027210885
segment_490.wav,3.479002267573696
segment_491.wav,3.479002267573696
segment_829.wav,3.498004535147392
segment_706.wav,3.5
segment_1019.wav,3.506984126984127
segment_978.wav,3.5239909297052154
segment_1039.wav,3.52702947845805
segment_256.wav,3.5349659863945577
segment_544.wav,3.546984126984127
segment_813.wav,3.566031746031746
segment_576.wav,3.5749659863945578
segment_414.wav,3.578004535147392
segment_715.wav,3.5819954648526076
segment_552.wav,3.5819954648526076
segment_1153.wav,3.598004535147392
segment_816.wav,3.6029931972789115
segment_516.wav,3.6029931972789115
segment_340.wav,3.60702947845805
segment_551.wav,3.609024943310658
segment_175.wav,3.62
segment_903.wav,3.6240362811791385
segment_1132.wav,3.633968253968254
segment_53.wav,3.644988662131519
segment_766.wav,3.6509750566893424
segment_54.wav,3.6619954648526076
segment_894.wav,3.665986394557823
segment_1078.wav,3.666984126984127
segment_885.wav,3.6700226757369614
segment_1249.wav,3.6710204081632654
segment_862.wav,3.6980045351473922
segment_75.wav,3.705034013605442
segment_492.wav,3.7180045351473923
segment_437.wav,3.7209977324263037
segment_533.wav,3.7219954648526077
segment_378.wav,3.7229931972789116
segment_375.wav,3.7299773242630385
segment_936.wav,3.7560090702947844
segment_956.wav,3.7609977324263038
segment_321.wav,3.76702947845805
segment_323.wav,3.7700226757369615
segment_73.wav,3.774013605442177
segment_901.wav,3.78
segment_1081.wav,3.7830385487528346
segment_161.wav,3.7839909297052152
segment_370.wav,3.785986394557823
segment_989.wav,3.8
segment_1209.wav,3.8019954648526078
segment_714.wav,3.8090249433106576
segment_511.wav,3.812018140589569
segment_587.wav,3.813968253968254
segment_701.wav,3.8219954648526078
segment_381.wav,3.835011337868481
segment_493.wav,3.84
segment_481.wav,3.855011337868481
segment_886.wav,3.86
segment_47.wav,3.8869841269841268
segment_617.wav,3.890975056689342
segment_1095.wav,3.894965986394558
segment_717.wav,3.9180045351473924
segment_648.wav,3.9299773242630387
segment_730.wav,3.9299773242630387
segment_943.wav,3.933015873015873
segment_93.wav,3.9350113378684806
segment_821.wav,3.9380045351473925
segment_208.wav,3.9509750566893422
segment_83.wav,3.952018140589569
segment_721.wav,3.9580045351473925
segment_794.wav,3.9629931972789114
segment_1267.wav,3.9660317460317462
segment_798.wav,3.9689795918367348
segment_352.wav,3.9770068027210885
segment_189.wav,3.98
segment_1308.wav,3.9840362811791383
segment_1062.wav,3.9849886621315194
segment_246.wav,3.9880272108843537
segment_1219.wav,3.9890249433106577
segment_299.wav,3.993015873015873
segment_996.wav,4.015011337868481
segment_1006.wav,4.0180045351473925
segment_108.wav,4.020997732426304
segment_904.wav,4.025986394557823
segment_682.wav,4.036009070294784
segment_59.wav,4.043990929705215
segment_1016.wav,4.045986394557823
segment_607.wav,4.050975056689342
segment_526.wav,4.059002267573696
segment_653.wav,4.06
segment_760.wav,4.06
segment_68.wav,4.065986394557823
segment_1208.wav,4.075963718820861
segment_347.wav,4.078004535147392
segment_226.wav,4.090975056689342
segment_666.wav,4.105986394557823
segment_120.wav,4.105986394557823
segment_1235.wav,4.13501133786848
segment_946.wav,4.138004535147393
segment_1227.wav,4.139002267573696
segment_801.wav,4.151972789115646
segment_992.wav,4.157006802721089
segment_805.wav,4.16
segment_162.wav,4.16
segment_1053.wav,4.161995464852608
segment_881.wav,4.1670294784580495
segment_750.wav,4.193015873015873
segment_929.wav,4.2070294784580495
segment_335.wav,4.219002267573696
segment_494.wav,4.2259863945578235
segment_981.wav,4.2300226757369614
segment_1203.wav,4.238004535147392
segment_151.wav,4.243990929705215
segment_565.wav,4.2450340136054425
segment_1189.wav,4.258004535147392
segment_711.wav,4.283990929705215
segment_1270.wav,4.309977324263039
segment_614.wav,4.323038548752835
segment_872.wav,4.337006802721088
segment_1306.wav,4.343990929705216
segment_826.wav,4.344988662131519
segment_1025.wav,4.355011337868481
segment_796.wav,4.3560090702947845
segment_645.wav,4.358004535147392
segment_499.wav,4.3710204081632655
segment_529.wav,4.371972789115646
segment_476.wav,4.38
segment_605.wav,4.383990929705216
segment_867.wav,4.383990929705216
segment_977.wav,4.385986394557823
segment_837.wav,4.388979591836734
segment_1131.wav,4.390022675736962
segment_1279.wav,4.394013605442177
segment_146.wav,4.397006802721088
segment_649.wav,4.401995464852607
segment_86.wav,4.4150113378684805
segment_155.wav,4.42
segment_442.wav,4.425986394557823
segment_44.wav,4.442993197278912
segment_474.wav,4.44702947845805
segment_462.wav,4.448027210884354
segment_1146.wav,4.450975056689343
segment_1093.wav,4.453015873015873
segment_110.wav,4.455963718820862
segment_1080.wav,4.459002267573696
segment_387.wav,4.4609977324263035
segment_920.wav,4.473015873015873
segment_351.wav,4.474965986394558
segment_741.wav,4.476009070294785
segment_319.wav,4.476009070294785
segment_1263.wav,4.48
segment_566.wav,4.4819954648526075
segment_205.wav,4.488027210884353
segment_1218.wav,4.5009977324263035
segment_577.wav,4.503038548752834
segment_1291.wav,4.503990929705216
segment_60.wav,4.519002267573696
segment_733.wav,4.52
segment_417.wav,4.528027210884353
segment_636.wav,4.531020408163266
segment_1134.wav,4.533015873015873
segment_1088.wav,4.533968253968254
segment_291.wav,4.535011337868481
segment_974.wav,4.544988662131519
segment_479.wav,4.553015873015873
segment_709.wav,4.562993197278912
segment_1251.wav,4.583990929705215
segment_122.wav,4.593015873015873
segment_1338.wav,4.600997732426304
segment_727.wav,4.6039909297052155
segment_560.wav,4.617006802721089
segment_1008.wav,4.629024943310657
segment_802.wav,4.634013605442177
segment_822.wav,4.63501133786848
segment_724.wav,4.64
segment_67.wav,4.658004535147392
segment_1204.wav,4.66
segment_1011.wav,4.66
segment_1082.wav,4.667981859410431
segment_808.wav,4.67501133786848
segment_1185.wav,4.683990929705216
segment_539.wav,4.694965986394558
segment_858.wav,4.695011337868481
segment_1007.wav,4.70498866213152
segment_1165.wav,4.710022675736962
segment_734.wav,4.714013605442177
segment_1241.wav,4.71501133786848
segment_664.wav,4.716009070294785
segment_356.wav,4.721995464852608
segment_290.wav,4.7259863945578235
segment_312.wav,4.727981859410431
segment_35.wav,4.741995464852608
segment_1023.wav,4.745986394557823
segment_1245.wav,4.756009070294785
segment_655.wav,4.756009070294785
segment_1086.wav,4.764988662131519
segment_1232.wav,4.765986394557823
segment_1287.wav,4.783990929705215
segment_56.wav,4.786984126984127
segment_173.wav,4.803990929705216
segment_1294.wav,4.807981859410431
segment_688.wav,4.818004535147392
segment_501.wav,4.827981859410431
segment_172.wav,4.836009070294785
segment_1261.wav,4.839002267573696
segment_1280.wav,4.841995464852608
segment_970.wav,4.843990929705216
segment_880.wav,4.859002267573696
segment_1192.wav,4.882993197278911
segment_265.wav,4.883990929705216
segment_361.wav,4.890022675736962
segment_95.wav,4.890975056689342
segment_156.wav,4.890975056689342
segment_348.wav,4.9
segment_740.wav,4.904988662131519
segment_1259.wav,4.910022675736961
segment_78.wav,4.923990929705216
segment_145.wav,4.929024943310657
segment_640.wav,4.9320181405895696
segment_755.wav,4.94
segment_644.wav,4.941995464852607
segment_953.wav,4.956009070294785
segment_673.wav,4.993968253968254
segment_594.wav,5.022993197278912
segment_754.wav,5.023990929705215
segment_449.wav,5.041995464852608
segment_567.wav,5.060997732426304
segment_1194.wav,5.080997732426304
segment_1265.wav,5.081995464852608
segment_165.wav,5.086031746031746
segment_22.wav,5.11297052154195
segment_654.wav,5.129977324263039
segment_478.wav,5.1459863945578235
segment_851.wav,5.1479818594104305
segment_1163.wav,5.149024943310658
segment_905.wav,5.159002267573696
segment_889.wav,5.167981859410431
segment_197.wav,5.174013605442177
segment_1221.wav,5.180997732426304
segment_273.wav,5.180997732426304
segment_1295.wav,5.181995464852608
segment_697.wav,5.189024943310658
segment_40.wav,5.1899773242630385
segment_1318.wav,5.193015873015873
segment_1216.wav,5.198004535147392
segment_573.wav,5.205986394557823
segment_70.wav,5.206031746031746
segment_129.wav,5.219002267573696
segment_317.wav,5.222993197278911
segment_1344.wav,5.230975056689342
segment_637.wav,5.24
segment_770.wav,5.243038548752835
segment_684.wav,5.244036281179138
segment_923.wav,5.245986394557823
segment_301.wav,5.246031746031746
segment_1252.wav,5.247981859410431
segment_519.wav,5.251020408163265
segment_990.wav,5.257006802721088
segment_774.wav,5.28
segment_404.wav,5.280997732426304
segment_933.wav,5.283990929705215
segment_691.wav,5.2929705215419505
segment_912.wav,5.296009070294785
segment_849.wav,5.303990929705216
segment_1159.wav,5.308979591836735
segment_1183.wav,5.316009070294784
segment_515.wav,5.322993197278912
segment_393.wav,5.326984126984127
segment_835.wav,5.3349659863945575
segment_712.wav,5.34
segment_413.wav,5.347981859410431
segment_89.wav,5.380997732426303
segment_541.wav,5.389024943310657
segment_563.wav,5.409024943310658
segment_793.wav,5.409024943310658
segment_768.wav,5.411020408163266
segment_1213.wav,5.419002267573696
segment_383.wav,5.419002267573696
segment_48.wav,5.426984126984127
segment_1079.wav,5.427981859410431
segment_807.wav,5.431972789115647
segment_1293.wav,5.4380045351473925
segment_443.wav,5.439002267573696
segment_424.wav,5.443990929705215
segment_471.wav,5.447981859410431
segment_732.wav,5.452018140589569
segment_330.wav,5.452018140589569
segment_157.wav,5.453015873015873
segment_153.wav,5.455963718820862
segment_538.wav,5.466031746031746
segment_1240.wav,5.470022675736962
segment_14.wav,5.489024943310658
segment_191.wav,5.498004535147392
segment_882.wav,5.507981859410431
segment_97.wav,5.511972789115647
segment_987.wav,5.526031746031746
segment_1152.wav,5.535011337868481
segment_1273.wav,5.536009070294784
segment_126.wav,5.551020408163265
segment_1341.wav,5.5619954648526075
segment_1.wav,5.5619954648526075
segment_114.wav,5.5679818594104304
segment_676.wav,5.568027210884353
segment_419.wav,5.585986394557823
segment_3.wav,5.593968253968254
segment_1283.wav,5.602993197278912
segment_830.wav,5.615011337868481
segment_1292.wav,5.617006802721089
segment_995.wav,5.6249886621315195
segment_639.wav,5.627981859410431
segment_630.wav,5.639002267573696
segment_477.wav,5.64
segment_800.wav,5.651020408163265
segment_674.wav,5.652018140589569
segment_184.wav,5.654013605442177
segment_1098.wav,5.660997732426304
segment_895.wav,5.668027210884354
segment_149.wav,5.670022675736962
segment_1044.wav,5.671020408163265
segment_1026.wav,5.681995464852608
segment_447.wav,5.7089795918367345
segment_344.wav,5.714965986394557
segment_855.wav,5.717006802721088
segment_10.wav,5.729024943310658
segment_827.wav,5.732018140589569
segment_532.wav,5.735011337868481
segment_1124.wav,5.743990929705215
segment_473.wav,5.756009070294785
segment_536.wav,5.757006802721088
segment_1121.wav,5.763990929705216
segment_1136.wav,5.765034013605442
segment_192.wav,5.7739682539682535
segment_1198.wav,5.800997732426304
segment_1343.wav,5.802993197278911
segment_369.wav,5.8120181405895694
segment_1257.wav,5.816009070294784
segment_769.wav,5.816961451247166
segment_135.wav,5.842993197278911
segment_761.wav,5.844988662131519
segment_144.wav,5.859002267573696
segment_580.wav,5.859002267573696
segment_1199.wav,5.868979591836735
segment_597.wav,5.869024943310658
segment_1298.wav,5.869977324263038
segment_1238.wav,5.869977324263038
segment_964.wav,5.88
segment_1157.wav,5.882993197278911
segment_325.wav,5.887981859410431
segment_168.wav,5.902993197278912
segment_1118.wav,5.902993197278912
segment_88.wav,5.903990929705215
segment_966.wav,5.913015873015873
segment_1195.wav,5.919002267573696
segment_780.wav,5.9360090702947845
segment_1040.wav,5.9380045351473925
segment_459.wav,5.94
segment_959.wav,5.948979591836735
segment_1171.wav,5.949977324263038
segment_1014.wav,5.9609977324263035
segment_703.wav,5.962993197278911
segment_372.wav,5.966984126984127
segment_930.wav,5.969977324263039
segment_1056.wav,5.970022675736962
segment_1127.wav,5.979002267573696
segment_1083.wav,6.006984126984127
segment_626.wav,6.006984126984127
segment_963.wav,6.006984126984127
segment_308.wav,6.011972789115647
segment_1184.wav,6.019002267573696
segment_133.wav,6.022993197278912
segment_1090.wav,6.030022675736961
segment_898.wav,6.033968253968254
segment_951.wav,6.047981859410431
segment_854.wav,6.047981859410431
segment_788.wav,6.047981859410431
segment_371.wav,6.055011337868481
segment_503.wav,6.056009070294785
segment_633.wav,6.078004535147392
segment_147.wav,6.0790022675736965
segment_163.wav,6.080997732426304
segment_950.wav,6.095011337868481
segment_1076.wav,6.097006802721088
segment_731.wav,6.106984126984127
segment_739.wav,6.1079818594104305
segment_669.wav,6.109977324263038
segment_282.wav,6.114965986394558
segment_799.wav,6.119002267573697
segment_364.wav,6.126984126984127
segment_1307.wav,6.129977324263039
segment_251.wav,6.134013605442177
segment_1190.wav,6.148979591836735
segment_125.wav,6.148979591836735
segment_902.wav,6.151972789115646
segment_1289.wav,6.151972789115646
segment_460.wav,6.154965986394558
segment_1065.wav,6.1670294784580495
segment_1331.wav,6.180997732426304
segment_1087.wav,6.195011337868481
segment_1126.wav,6.196009070294784
segment_1277.wav,6.199002267573696
segment_69.wav,6.2
segment_1202.wav,6.2
segment_593.wav,6.20498866213152
segment_695.wav,6.206984126984127
segment_1177.wav,6.213968253968254
segment_507.wav,6.216009070294785
segment_845.wav,6.22
segment_823.wav,6.237006802721089
segment_252.wav,6.240997732426304
segment_287.wav,6.246984126984127
segment_37.wav,6.258004535147392
segment_781.wav,6.262993197278911
segment_1108.wav,6.265034013605442
segment_668.wav,6.271020408163265
segment_1182.wav,6.296961451247165
segment_861.wav,6.298004535147392
segment_1133.wav,6.298004535147392
segment_1143.wav,6.306984126984127
segment_1102.wav,6.306984126984127
segment_865.wav,6.313015873015873
segment_746.wav,6.319002267573696
segment_243.wav,6.326984126984127
segment_464.wav,6.337006802721088
segment_1322.wav,6.347981859410431
segment_1345.wav,6.359002267573696
segment_46.wav,6.363990929705215
segment_619.wav,6.366984126984127
segment_80.wav,6.367981859410431
segment_441.wav,6.372018140589569
segment_504.wav,6.379002267573696
segment_7.wav,6.379002267573696
segment_585.wav,6.401995464852607
segment_708.wav,6.405034013605442
segment_43.wav,6.411020408163266
segment_1064.wav,6.41297052154195
segment_917.wav,6.421995464852608
segment_508.wav,6.425986394557823
segment_710.wav,6.430975056689342
segment_1225.wav,6.4320181405895696
segment_50.wav,6.448027210884354
segment_1305.wav,6.452018140589569
segment_1038.wav,6.4589569160997735
segment_864.wav,6.465986394557823
segment_394.wav,6.475011337868481
segment_634.wav,6.491972789115646
segment_99.wav,6.493015873015873
segment_1005.wav,6.5009977324263035
segment_718.wav,6.504988662131519
segment_1144.wav,6.52
segment_39.wav,6.532018140589569
segment_1164.wav,6.533968253968254
segment_469.wav,6.540997732426304
segment_647.wav,6.554013605442177
segment_1223.wav,6.555963718820862
segment_142.wav,6.5639909297052155
segment_123.wav,6.564988662131519
segment_859.wav,6.568979591836735
segment_1311.wav,6.5849886621315195
segment_586.wav,6.58702947845805
segment_118.wav,6.592018140589569
segment_765.wav,6.598004535147393
segment_1268.wav,6.6
segment_598.wav,6.601995464852608
segment_288.wav,6.613015873015873
segment_1139.wav,6.613968253968254
segment_337.wav,6.6270294784580495
segment_26.wav,6.638004535147393
segment_1191.wav,6.640997732426304
segment_422.wav,6.644988662131519
segment_625.wav,6.646984126984127
segment_792.wav,6.650975056689342
segment_846.wav,6.660997732426304
segment_588.wav,6.679002267573696
segment_1060.wav,6.681995464852608
segment_451.wav,6.682993197278911
segment_1334.wav,6.691020408163265
segment_1300.wav,6.695011337868481
segment_1346.wav,6.7
segment_631.wav,6.702993197278912
segment_1033.wav,6.704036281179138
segment_888.wav,6.705986394557823
segment_322.wav,6.7109750566893425
segment_131.wav,6.71297052154195
segment_632.wav,6.72
segment_202.wav,6.724988662131519
segment_548.wav,6.724988662131519
segment_1130.wav,6.737006802721089
segment_448.wav,6.7450340136054425
segment_85.wav,6.749977324263039
segment_831.wav,6.75297052154195
segment_224.wav,6.765986394557823
segment_1151.wav,6.766984126984127
segment_1167.wav,6.782993197278912
segment_1188.wav,6.783990929705215
segment_402.wav,6.78498866213152
segment_1166.wav,6.818004535147392
segment_804.wav,6.821995464852607
segment_283.wav,6.877006802721088
segment_1253.wav,6.879002267573696
segment_616.wav,6.891020408163265
segment_1339.wav,6.8920181405895695
segment_159.wav,6.895011337868481
segment_1210.wav,6.9170068027210885
segment_401.wav,6.930022675736962
segment_289.wav,6.935011337868481
segment_315.wav,6.947981859410431
segment_367.wav,6.961995464852608
segment_512.wav,7.0
segment_500.wav,7.0
segment_1141.wav,7.015011337868481
segment_776.wav,7.017006802721088
segment_1001.wav,7.0180045351473925
segment_1315.wav,7.043990929705215
segment_679.wav,7.053015873015873
segment_553.wav,7.06
segment_562.wav,7.0639909297052155
segment_686.wav,7.074013605442177
segment_1073.wav,7.0829931972789115
segment_331.wav,7.0849886621315195
segment_452.wav,7.087981859410431
segment_24.wav,7.097006802721088
segment_105.wav,7.097006802721088
segment_396.wav,7.098956916099773
segment_1179.wav,7.1
segment_121.wav,7.100997732426304
segment_784.wav,7.100997732426304
segment_1114.wav,7.159002267573696
segment_704.wav,7.162993197278912
segment_599.wav,7.162993197278912
segment_1018.wav,7.163990929705215
segment_1231.wav,7.163990929705215
segment_334.wav,7.174013605442177
segment_1027.wav,7.1859863945578235
segment_759.wav,7.188979591836735
segment_466.wav,7.193015873015873
segment_961.wav,7.213015873015873
segment_177.wav,7.22702947845805
segment_100.wav,7.2319727891156464
segment_127.wav,7.256009070294785
segment_294.wav,7.267981859410431
segment_1174.wav,7.2700226757369615
segment_615.wav,7.2719727891156465
segment_672.wav,7.276009070294784
segment_623.wav,7.28
segment_782.wav,7.282993197278912
segment_1107.wav,7.28498866213152
segment_1004.wav,7.287981859410431
segment_143.wav,7.304988662131519
segment_296.wav,7.321995464852607
segment_1168.wav,7.325986394557823
segment_843.wav,7.329977324263038
segment_190.wav,7.341995464852608
segment_407.wav,7.347981859410431
segment_906.wav,7.379002267573696
segment_601.wav,7.4
segment_568.wav,7.416009070294785
segment_49.wav,7.42
segment_543.wav,7.4209977324263035
segment_221.wav,7.421995464852608
segment_876.wav,7.441995464852607
segment_475.wav,7.442993197278912
segment_559.wav,7.465986394557823
segment_540.wav,7.479002267573696
segment_818.wav,7.48
segment_212.wav,7.482993197278912
segment_574.wav,7.5029931972789115
segment_965.wav,7.524988662131519
segment_1099.wav,7.535011337868481
segment_171.wav,7.545986394557823
segment_445.wav,7.556009070294785
segment_767.wav,7.58
segment_436.wav,7.588027210884354
segment_777.wav,7.59795918367347
segment_611.wav,7.630975056689342
segment_525.wav,7.633015873015873
segment_509.wav,7.634013605442177
segment_893.wav,7.641995464852608
segment_937.wav,7.641995464852608
segment_204.wav,7.651972789115646
segment_1321.wav,7.6649886621315195
segment_817.wav,7.674965986394557
segment_63.wav,7.701995464852608
segment_779.wav,7.705986394557823
segment_219.wav,7.748027210884354
segment_1314.wav,7.750022675736961
segment_870.wav,7.769024943310658
segment_297.wav,7.7740136054421765
segment_844.wav,7.778004535147392
segment_1150.wav,7.78
segment_910.wav,7.781995464852607
segment_900.wav,7.781995464852607
segment_868.wav,7.786031746031746
segment_1244.wav,7.796009070294785
segment_139.wav,7.798004535147392
segment_602.wav,7.8
segment_55.wav,7.802993197278911
segment_922.wav,7.811020408163265
segment_832.wav,7.815011337868481
segment_338.wav,7.8369614512471655
segment_518.wav,7.860997732426304
segment_968.wav,7.873968253968254
segment_583.wav,7.879002267573696
segment_771.wav,7.88
segment_326.wav,7.904988662131519
segment_349.wav,7.91297052154195
segment_825.wav,7.92
segment_62.wav,7.941995464852607
segment_757.wav,7.971020408163265
segment_513.wav,7.9819954648526075
segment_942.wav,7.982993197278912
segment_423.wav,7.988027210884353
segment_1286.wav,7.998004535147392
segment_277.wav,8.007981859410432
segment_293.wav,8.011020408163265
segment_16.wav,8.018004535147393
segment_850.wav,8.018004535147393
segment_1024.wav,8.033015873015874
segment_1070.wav,8.038004535147392
segment_1269.wav,8.040997732426304
segment_635.wav,8.08
segment_1316.wav,8.080997732426304
segment_556.wav,8.129977324263038
segment_391.wav,8.131972789115647
segment_873.wav,8.155963718820862
segment_657.wav,8.159002267573696
segment_890.wav,8.178004535147393
segment_457.wav,8.183038548752835
segment_646.wav,8.18498866213152
segment_879.wav,8.203990929705215
segment_1138.wav,8.204036281179139
segment_557.wav,8.211020408163265
segment_758.wav,8.241995464852607
segment_564.wav,8.253968253968255
segment_388.wav,8.258004535147393
segment_603.wav,8.260997732426304
segment_1186.wav,8.265034013605442
segment_203.wav,8.27002267573696
segment_106.wav,8.287981859410431
segment_141.wav,8.29700680272109
segment_426.wav,8.312018140589569
segment_128.wav,8.312970521541951
segment_1155.wav,8.330975056689342
segment_489.wav,8.337006802721088
segment_468.wav,8.348979591836734
segment_502.wav,8.363990929705215
segment_985.wav,8.386984126984126
segment_1222.wav,8.394013605442177
segment_1015.wav,8.39501133786848
segment_744.wav,8.396961451247165
segment_976.wav,8.4
segment_29.wav,8.401995464852607
segment_944.wav,8.414013605442177
segment_1020.wav,8.422993197278911
segment_1170.wav,8.429024943310658
segment_558.wav,8.438004535147392
segment_907.wav,8.49297052154195
segment_116.wav,8.493968253968253
segment_790.wav,8.505034013605442
segment_434.wav,8.505986394557823
segment_130.wav,8.509024943310658
segment_420.wav,8.526031746031746
segment_194.wav,8.533015873015874
segment_662.wav,8.566031746031745
segment_258.wav,8.573968253968253
segment_1113.wav,8.588979591836734
segment_1310.wav,8.594013605442177
segment_178.wav,8.597006802721088
segment_1266.wav,8.61297052154195
segment_1248.wav,8.616009070294785
segment_652.wav,8.645034013605443
segment_1196.wav,8.656009070294784
segment_547.wav,8.665986394557823
segment_748.wav,8.669977324263039
segment_1297.wav,8.681995464852609
segment_524.wav,8.693968253968254
segment_707.wav,8.694965986394557
segment_584.wav,8.71297052154195
segment_329.wav,8.72997732426304
segment_775.wav,8.73501133786848
segment_919.wav,8.749977324263039
segment_1324.wav,8.75297052154195
segment_820.wav,8.756009070294784
segment_429.wav,8.773015873015874
segment_1050.wav,8.774013605442176
segment_1094.wav,8.774013605442176
segment_193.wav,8.780997732426304
segment_1214.wav,8.800997732426303
segment_174.wav,8.803038548752834
segment_1258.wav,8.834965986394558
segment_725.wav,8.848979591836734
segment_947.wav,8.850975056689343
segment_324.wav,8.861995464852608
segment_595.wav,8.865034013605442
segment_1262.wav,8.870975056689343
segment_786.wav,8.88
segment_487.wav,8.890975056689342
segment_839.wav,8.891020408163266
segment_869.wav,8.891972789115647
