speaker|source|filename|text
narek_barseghyan|hobbit|segment_56.wav|Բան ասացիք այն էլ մեր կողմերում մենք հասարակ
narek_barseghyan|hobbit|segment_57.wav|Խաղաղասեր ժողովուրդ ենք
narek_barseghyan|hobbit|segment_58.wav|Արկածները մեզ մոտ հարգի չեն
narek_barseghyan|hobbit|segment_59.wav|Դրանցից միայն անհանգստություն ու տհաճություններ կտեսնես
narek_barseghyan|hobbit|segment_60.wav|Եվ դեռ մեկ էլ տեսար դրանց պատճառով ճաշից կուշանաս
narek_barseghyan|hobbit|segment_61.wav|Չեմ հասկանում ինչ լավ բան են գտնում դրա մեջ ասաց մեր միստր Բեգինսը և բութ մատը տարատակալի տակ մտցնելով էլ ավելի գեղեցիկ մի օղակ բաց թողեց
narek_barseghyan|hobbit|segment_62.wav|Ապա փոստարկղից հանեց առավոտյան փոստն ու սկսեց կարդալ ձևացնելով իբրև թե մոռացել է ծերուկի մասին
narek_barseghyan|hobbit|segment_63.wav|Նա վճռեց որ վերջինս վստահություն չի ներշնչում և հույս ուներ որ ծերուկը կգնա իր ճանապարհով
narek_barseghyan|hobbit|segment_64.wav|Բայց սա իսկը չէր մտածում գնալու մասին
narek_barseghyan|hobbit|segment_65.wav|Նա կանգնած էր իսկ գավազանին հենված և առանց մի խոսք ասելու այնքան երկար նայեց հոբիտին որ Բիլբոն շփոթվեց ու նույնիսկ մի քիչ էլ բարկացավ
narek_barseghyan|hobbit|segment_66.wav|Լույսը բարի ձեզ վերջապես ասաց հոբիտը այստեղ մենք արկածների կարիք չենք զգում շնորհակալություն
narek_barseghyan|hobbit|segment_67.wav|Համախոհներ փնտրեք Բլուրի Ետևում կամ Գետի Այն Կողմում
narek_barseghyan|hobbit|segment_68.wav|Նա ուզեց հասկացնել որ խոսակցությունն ավարտված է
narek_barseghyan|hobbit|segment_69.wav|Ինչ ասես որ չի նշանակում ձեր այդ բարի լույսը ասաց Հենդալֆը
narek_barseghyan|hobbit|segment_70.wav|Այ հիմա այն նշանակում է որ փասափուսաս հավաքելու ժամանակն է
narek_barseghyan|hobbit|segment_71.wav|Ինչ եք ասում ինչ եք ասում սիրելի սըր
narek_barseghyan|hobbit|segment_72.wav|Թույլ տվեք կարծեմ ձեր անունն իմանալու պատիվը չունեմ Ունեք ունեք սիրելի սըր իսկ ես գտիեմ ձերը միստր Բիլբո Բեգինս և դուք էլ իմը գիտեք չնայած չեք էլ հիշում թե դա ես եմ որ կամ ես Հենդալֆն եմ
narek_barseghyan|hobbit|segment_73.wav|Իսկ Հենդալֆը ես եմ
narek_barseghyan|hobbit|segment_74.wav|Տեսեք թե ուր եմ հասել Բելադոննա Տուկի որդին ինձնից գլուխն ազատում է իր բարի լույսով կարծես թե ես փողոցներն ընկած կոճակ եմ ծախում
narek_barseghyan|hobbit|segment_75.wav|Հենդալֆ ողորմած աստվածներ
narek_barseghyan|hobbit|segment_76.wav|Միթե դուք այս թափառական հրաշագործն եք որ ծերունի Տուկին մի զույգ ադամանդե ճարմանդ էր նվիրել դեռ դրանք էլ իրենք իրենց կոճկվում էին բայց արձակվում էին միայն հրամանով
narek_barseghyan|hobbit|segment_77.wav|Նա ով ընկերական քեֆերում այնպիսի զարմանալի պատմություններ էր պատմում վիշապների ու գոբլինների հսկաների ու փրկված արքայադուստրերի աղքատ այրիների հաջողակ տղաների մասին
narek_barseghyan|hobbit|segment_78.wav|Նույն ինքը որ այնպիսի անկրկնելի հրավառություններ էր կազմակերպում
narek_barseghyan|hobbit|segment_79.wav|Ես դրանք հիշում եմ
narek_barseghyan|hobbit|segment_80.wav|Ծերունի Տուկը սիրում էր Իվանի օրվա նախօրյակին այդպիսի բաներ սարքել Ինչ հոյակապ էր
narek_barseghyan|hobbit|segment_81.wav|Դրանք դեպի վեր էին թռչում ասես իսկական վիթխարի հրե շուշաններ և առյուծի երախ և ոսկե անձրև և ամբողջ երեկո դրանք մնում էին մթնշաղ երկնքում
narek_barseghyan|hobbit|segment_82.wav|Դուք հավանական է արդեն նկատեցիք որ միստր Բեգինսը բոլորովին էլ այնքան հասարակ չէր որքան ինքը կցանկանար ինչպես նաև որ նա ծաղիկներ շատ֊շատ էր սիրում
narek_barseghyan|hobbit|segment_83.wav|Աստված իմ շարունակեց նա
narek_barseghyan|hobbit|segment_84.wav|Միթե դուք այն նույն Հենդալֆն եք որի ողորմածությամբ այնքան խելոք պատանիներ ու աղջիկներ ուղևորվեցին արկանծեր որոնելու և անհետ կորան գնացին
narek_barseghyan|hobbit|segment_85.wav|Ամեն տեսակ արկածներ սկսած ծառեր մագլցելուց մինչև այցելություններ էլֆերին
narek_barseghyan|hobbit|segment_86.wav|Նրանք նույնիսկ նավերով լողում էին օտար ափեր Աստված իմ
narek_barseghyan|hobbit|segment_87.wav|Այն ժամանակներում ինչքան հետա ուզում եմ ասել դուք կարողանում էիք այն ժամանակ ամեն ինչ գլխի վրա շուռ տալ մեր կողմերում Ներողություն եմ խնդրում իսկի մտքովս չէր անցնում թե դուք դեռևս աշխատում եք
narek_barseghyan|hobbit|segment_88.wav|Իսկ ինչ անեմ հարցրեց կախարդը Դե ահա
narek_barseghyan|hobbit|segment_89.wav|Այնուամենայնիվ հաճելի է որ դուք գոնե որոշ բաներ իմ մասին հիշում եք
narek_barseghyan|hobbit|segment_90.wav|Համենայն դեպս հիշում եք իմ հրավառությունները
narek_barseghyan|hobbit|segment_91.wav|Ուրմեն այնքան էլ անհուսալի չեք
narek_barseghyan|hobbit|segment_92.wav|Դրա համար էլ հանուն ձեր պապի և հանուն խեղճ Բելադոննայի ես ձեզ նվիրում եմ այն ինչ ինձնից խնդրեցիք
narek_barseghyan|hobbit|segment_93.wav|Կներեք բայց ես ձեզնից ոչինչ չեմ խնդրել
narek_barseghyan|hobbit|segment_94.wav|Ոչ խնդրել եք
narek_barseghyan|hobbit|segment_95.wav|Եվ ահա արդեն երկրորդ անգամ իմ ներումը
narek_barseghyan|hobbit|segment_96.wav|Ես այն ձեզ կտամ
narek_barseghyan|hobbit|segment_97.wav|Եվ ավելի առաջ կգնամ ձեզ կուղարկեմ իմ արկածին մասնակցելու
narek_barseghyan|hobbit|segment_98.wav|Դա ինձ կզվարճացնի իսկ ձեզ օգտակար կլինի հնարավոր է նաև շահավետ եթե մինչև վերջ հասնեք
narek_barseghyan|hobbit|segment_99.wav|Ներեցեք ինչ֊որ չեմ ուզում շնորհակալ եմ գուցե մեկ ուրիշ անգամ
narek_barseghyan|hobbit|segment_100.wav|Մնաք բարով բայց խնդրում եմ ցանկացած ժամանակ համեցեք ինձ մոտ թեյ խմելու ասենք վաղը
narek_barseghyan|hobbit|segment_101.wav|Վաղը անցեք
narek_barseghyan|hobbit|segment_102.wav|Ցտեսություն
narek_barseghyan|hobbit|segment_103.wav|Եվ այս խոսքերի հետ հոբիտը շրջվեց ծլկեց իր կանաչ կլոր դռնից ներս ու արագ ծածկեց այն աշխատելով միաժամանակ շատ ուժեղ չշրխկացնել որպեսզի անքաղաքավարություն չլինի այնուամենայնիվ կախարդը մնում է կախարդ
narek_barseghyan|hobbit|segment_104.wav|Հանուն ինչի ես նրան թեյի հրավիրեցի ինքն իրեն հարցերց Բիլբոն մառան մտնելով ճիշտ է ինքը նոր էր նախաճաշել բայց այդպիսի հուզիչ խոսակցությունից հետո չէր խանգարի խմիչքից բանից մի կում անել երկու կտոր կեքսով փորը պնդացնել
narek_barseghyan|hobbit|segment_105.wav|Իսկ Հենդալֆը դեռ երկար կանգնած էր դռան ետևում ու կամացուկ ծիծաղից խեղդվում էր
narek_barseghyan|hobbit|segment_106.wav|Հետո մոտեցավ և կանաչ գեղեցիկ դռան վրա գավազանի սուր ծայրով ինչ֊որ տարօրինակ նշան խզմզեց
narek_barseghyan|hobbit|segment_107.wav|Ապա հեռացավ իսկ հենց այդ ժամանակ Բիլբոն երկրորդ կեքսը կերավ ու սկսեց խորհել այն մասին թե ինչպիսի ճարպկությամբ խույս տվեց արկածներից
narek_barseghyan|hobbit|segment_108.wav|Մյուս օրը Բիլբոն մի խոսքով մոռացավ Հենդալֆի մասին
narek_barseghyan|hobbit|segment_109.wav|Նրա հիշողությունն այնքան էլ կարգին վիճակում չէր և ստիպված էր լինում նշումներ անել իր հյուրերի ընդունման հատուկ գրքում օրինակ Հենդալֆ թեյ չորեքշաբթի
narek_barseghyan|hobbit|segment_110.wav|Բայց նախօրյակին նա այնպես էր հուզվել որ ոչինչ չէր գրել
narek_barseghyan|hobbit|segment_111.wav|Հենց այն է պատրաստվում էր թեյ խմել երբ մեկը ուժով քաշեց դռան զանգակը և անստեղ Բիլբոն ամեն բան հիշեց
narek_barseghyan|hobbit|segment_112.wav|Նա նախ նետվեց խոհանոց թեյնիկը դրեց կրակին մի ափսե ու գավաթ էլ հանեց ափսեի մեջ ևս մի զույգ կեքս դրեց նոր միայն վազեց դեպի դուռը
narek_barseghyan|hobbit|segment_113.wav|Հենց այն է ուզում էր ասել Ներեցեք որ սպասեցրի ձեզ երբ հանկարծ տեսավ որ իր առջև բոլորովին էլ Հենդալֆը չէ այլ ոմն թզուկ կապույտ մորուքը գոտու տակ մտցրած ու պսպղուն աչքերով որ փայլատակում էին մուգ կանաչ կնգուղի տակից
narek_barseghyan|hobbit|segment_114.wav|Դուռը հազիվ բացած այնպես ներս ընկավ ասես հենց իրեն էին սպասում
narek_barseghyan|hobbit|segment_115.wav|Հետո կնգուղավոր թիկնոցը կախեց մոտակա կեռից և խոնարհաբար ողջունելով ասաց Դվալին պատրաստ ձեզ ծառայելու
narek_barseghyan|hobbit|segment_116.wav|Բիլբո Բեգինս ձեզ ծառա պատասխանեց հոբիտը որը զարմանքից նույնիսկ հարցնելու բան չգտավ
narek_barseghyan|hobbit|segment_117.wav|Երբ արդեն լռելն այլևս անհարմար էր նա ավելացրեց Ես էլ հենց ուզում էի թեյ խմել չեք միանա արդյոք ինձ
narek_barseghyan|hobbit|segment_118.wav|Գուցեև դա մի քիչ բռնազբոսիկ հնչեց բայց նա ջանում էր սրտաբացություն հանդես բերել
narek_barseghyan|hobbit|segment_119.wav|Իսկ դուք ինչպես կվարվեիք եթե մի անծանոթ թզուկ բարեհաճեր ձեր տուն ու առանց որևէ բացատրության ձեր միջանցքում կախեր թիկնոցը կարծես թե այդպես էլ պետք է լիներ
narek_barseghyan|hobbit|segment_120.wav|Սեղանի մոտ նրանք երկար չնստեցին ավելի ճիշտ
narek_barseghyan|hobbit|segment_121.wav|Նոր էին անցել երրորդ կեքսին երբ նորից դռան զանգը հնչեց էլ ավելի ուժգին քան առաջ
narek_barseghyan|hobbit|segment_122.wav|Ներեցեք ասաց հոբիտը և վազեց բացելու
narek_barseghyan|hobbit|segment_123.wav|Վերջապես ահա և դուք այս անգամ մտադիր էր այսպես դիմավորել Հենդալֆին
narek_barseghyan|hobbit|segment_124.wav|Բայց դա դարձյալ Հենդալֆը չէր
narek_barseghyan|hobbit|segment_125.wav|Շեմքին կանգնած էր մի զառամյալ թզուկ սպիտակ մորուքով ու կարմիր կնգուղով
narek_barseghyan|hobbit|segment_126.wav|Նա ևս դուռը բացվելուն պես ներս թռավ ասես որևէ մեկը նրան հրավիրել էր
narek_barseghyan|hobbit|segment_127.wav|Տեսնում եմ մերոնք հավաքվում են ասաց նա կախիչի վրա նկատելով Դվալինի կանաչ կնգուղը
narek_barseghyan|hobbit|segment_128.wav|Կողքին կախեց իր կարմիր կնգուղը և ձեռքը կրծքին դնելով ասաց Բալին պատրաստ ձեզ ծառայելու
narek_barseghyan|hobbit|segment_129.wav|Շնորհակալություն պատասխանեց կատարելապես զարմացած Բիլբոն
narek_barseghyan|hobbit|segment_130.wav|Իհարկե նրա պատասխանը տեղին չէր բայց ախր նրան բոլորովին համբերույթունից հանեցին մերոնք հավաքվում են բառերը
narek_barseghyan|hobbit|segment_131.wav|Հյուրեր նա սիրում էր բայց սիրում էր ծանոթ հյուրեր և գերադասում էր ինքը հրավիրել
narek_barseghyan|hobbit|segment_132.wav|Նրա մտքով մի սարսափելի բան անցավ որ կեքսը կարեղ է չբավականացնել և այն ժամանակ ինքը իսկ նա գիտակցում էր հյուրընկալի իր պարտականությունը և մտադիր էր կատարել ինչ գնով էլ որ լիներ ստիպված կլիներ առանց կեքսի յոլա գնալ
narek_barseghyan|hobbit|segment_133.wav|Ներս համեցեք թեյ խմեք վերջապես իրեն ստիպելով մի կերպ ասաց նա
narek_barseghyan|hobbit|segment_134.wav|Մի բաժակ գարեջուրն ինձ ավելի հաճելի կլիներ ողորմած սըր եթե դա շատ դժվար չէ ձեզ համար ասաց ճերմակամորուք Բալինը
narek_barseghyan|hobbit|segment_135.wav|Բայց չամիչով կեքսից էլ չեմ հրաժարվի եթե դրանից ձեզ մոտ գտնվի
narek_barseghyan|hobbit|segment_136.wav|Որքան ուզեք ինքն իր վրա զարմացած պատասխանեց Բիլբոն և դարձյալ ինքն իր վրա զարմացած վազքով սուրաց նկուղ մի պինտա գարեջուր խմեց այնտեղից մառան կլոր չամիչով երկու հիանալի կեքս վերցնելու որ անձամբ էր թխել ընթրիքից հետո ուտելու համար և ետ սուրաց
narek_barseghyan|hobbit|segment_137.wav|Ճաշասենյակում Բալինն ու Դվալինը սեղանի շուրջ նստած զրուցում էին որպես հին բարեկամներ նրանք իսկապես էլ եղբայրներ էին
narek_barseghyan|hobbit|segment_138.wav|Բիլբոն նոր էր սեղանին դրել գարեջրի փարչն ու կեքսը երբ իսկույն զանգը հնչեց մեկ և էլի մեկ անգամ
narek_barseghyan|hobbit|segment_139.wav|Դե այժմ արդեն անկասկած Հենդալֆն է մտածեց Բիլբոն և փնչացնելով արագ գնաց դեպի դուռը
narek_barseghyan|hobbit|segment_140.wav|Ինչպես չէ
narek_barseghyan|hobbit|segment_141.wav|Եվս երկու թզուկ հայտնվեցին երկուսն էլ կապույտ կնգուղներով արծաթ գոտիներով և դեղին մորուքներով
narek_barseghyan|hobbit|segment_142.wav|Երկուսն էլ աշխատանքային գործիքներով լի մեկական պարկ ու մեկական բահ էին բերում
narek_barseghyan|hobbit|segment_143.wav|Նրանք նույնպես ճարպկորեն ներս ընկան կիսաբաց դռնից և Բիլբոն այլևս չզարմացավ
narek_barseghyan|hobbit|segment_144.wav|Ինչով կարող եմ ծառայել սիրելի թզուկներ հարցրեց նա
narek_barseghyan|hobbit|segment_145.wav|Կիլի պատրաստ ձեզ ծառայելու ասաց մեկը
narek_barseghyan|hobbit|segment_146.wav|Եվ Ֆիլին նույնպես ավարտեց մյուսը
narek_barseghyan|hobbit|segment_147.wav|Երկուսն էլ գլխներից հանեցին իրենց կապույտ կնգուղներն ու խոնարհաբար ողջունեցին
narek_barseghyan|hobbit|segment_148.wav|Պատրաստ եմ ձեզ ծառայելու և ձեր ազգականներին այս անգամ արդեն հիշելով քաղաքավարության մասին պատասխանեց Բիլբոն
narek_barseghyan|hobbit|segment_149.wav|Տեսնում եմ Դվալինն ու Բալինն արդեն այստեղ են ասաց Կիլին
narek_barseghyan|hobbit|segment_150.wav|Միանանք ազնիվ ընկերախմբին
narek_barseghyan|hobbit|segment_151.wav|Ընկերախումբ մտածեց միստր Բիլբոն
narek_barseghyan|hobbit|segment_152.wav|Ինչ֊որ ինձ դուր չի գալիս այդ բառը
narek_barseghyan|hobbit|segment_153.wav|Գոնե մի րոպե նստեմ մտքերս ժողովեմ ու մի կում թեյ խմեմ
narek_barseghyan|hobbit|segment_154.wav|Հազիվ էր նա տեղավորվել անկյունում ու մի կում արել իսկ չորս թզուկներն այդ ժամանակ նստել էին սեղանի շուրջ և խոսում էին հանքերի ոսկու չար գոբլինների վիշապների անկարգությունների ու էլի շատ ուրիշ բաների մասին որը նա չէր հասկանում ասենք չէր էլ ուզում հասկանալ քանի որ այդ բոլորից արկածների հոտ էր գալիս երբ հանկարծ զընգ֊ զընգ֊ զընգ֊ զընգ զանգը նորից հնչեց և այնպես բարձր ասես ինչ֊որ չարաճճի հոբիտիկ փորձում էր պոկել այն
narek_barseghyan|hobbit|segment_155.wav|Էլի մեկը աչքով անելով ասաց Բիլբոն
narek_barseghyan|hobbit|segment_156.wav|Էլի շատ մեկեր դատեոլվ զանգից նկատեց Ֆիլին
narek_barseghyan|hobbit|segment_157.wav|Մենք նույնիսկ տեսել ենք նրանց անմիջապես մեր ետևից չորսը գալիս էին
