speaker|source|filename|text
narek_barseghyan|hobbit|segment_82.wav|Դուք, հավանական է, արդեն նկատեցիք, որ միստր Բեգինսը բոլորովին էլ այնքան հասարակ չէր, որքան ինքը կցանկանար, ինչպես նաև, որ նա ծաղիկներ շատ֊շատ էր սիրում
narek_barseghyan|hobbit|segment_83.wav|— Աստվա՜ծ իմ, — շարունակեց նա
narek_barseghyan|hobbit|segment_84.wav|— Մի՞թե դուք այն նույն Հենդալֆն եք, որի ողորմածությամբ այնքան խելոք պատանիներ ու աղջիկներ ուղևորվեցին արկանծեր որոնելու և անհետ կորան գնացին
narek_barseghyan|hobbit|segment_85.wav|Ամեն տեսակ արկածներ՝ սկսած ծառեր մագլցելուց մինչև այցելություններ էլֆերին
narek_barseghyan|hobbit|segment_86.wav|Նրանք նույնիսկ նավերով լողում էին օտար ափեր Աստված իմ
narek_barseghyan|hobbit|segment_87.wav|Այն ժամանակներում ինչքա՜ն հետա… ուզում եմ ասել, դուք կարողանում էիք այն ժամանակ ամեն ինչ գլխի վրա շուռ տալ մեր կողմերում… Ներողություն եմ խնդրում, իսկի մտքովս չէր անցնում, թե դուք դեռևս… աշխատում եք
narek_barseghyan|hobbit|segment_88.wav|— Իսկ ի՞նչ անեմ, — հարցրեց կախարդը — Դե ահա
narek_barseghyan|hobbit|segment_89.wav|Այնուամենայնիվ հաճելի է, որ դուք գոնե որոշ բաներ իմ մասին հիշում եք
narek_barseghyan|hobbit|segment_90.wav|Համենայն դեպս հիշում եք իմ հրավառությունները
narek_barseghyan|hobbit|segment_91.wav|Ուրմեն այնքան էլ անհուսալի չեք
narek_barseghyan|hobbit|segment_92.wav|Դրա համար էլ հանուն ձեր պապի և հանուն խեղճ Բելադոննայի ես ձեզ նվիրում եմ այն, ինչ ինձնից խնդրեցիք
narek_barseghyan|hobbit|segment_93.wav|— Կներեք, բայց ես ձեզնից ոչինչ չեմ խնդրել
narek_barseghyan|hobbit|segment_94.wav|— Ոչ, խնդրել եք
narek_barseghyan|hobbit|segment_95.wav|Եվ ահա արդեն երկրորդ անգամ՝ իմ ներումը
narek_barseghyan|hobbit|segment_96.wav|Ես այն ձեզ կտամ
narek_barseghyan|hobbit|segment_97.wav|Եվ ավելի առաջ կգնամ, ձեզ կուղարկեմ իմ արկածին մասնակցելու
narek_barseghyan|hobbit|segment_98.wav|Դա ինձ կզվարճացնի, իսկ ձեզ օգտակար կլինի, հնարավոր է նաև շահավետ, եթե մինչև վերջ հասնեք
narek_barseghyan|hobbit|segment_99.wav|— Ներեցեք, ինչ֊որ չեմ ուզում, շնորհակալ եմ, գուցե մեկ ուրիշ անգամ
narek_barseghyan|hobbit|segment_100.wav|Մնաք բարով, բայց, խնդրում եմ ցանկացած ժամանակ համեցեք ինձ մոտ թեյ խմելու ասենք վաղը
narek_barseghyan|hobbit|segment_101.wav|Վաղը անցեք
narek_barseghyan|hobbit|segment_102.wav|Ցտեսություն
narek_barseghyan|hobbit|segment_105.wav|Իսկ Հենդալֆը դեռ երկար կանգնած էր դռան ետևում ու կամացուկ ծիծաղից խեղդվում էր
narek_barseghyan|hobbit|segment_106.wav|Հետո մոտեցավ և կանաչ, գեղեցիկ դռան վրա գավազանի սուր ծայրով ինչ֊որ տարօրինակ նշան խզմզեց
narek_barseghyan|hobbit|segment_107.wav|Ապա հեռացավ, իսկ հենց այդ ժամանակ Բիլբոն երկրորդ կեքսը կերավ ու սկսեց խորհել այն մասին, թե ինչպիսի ճարպկությամբ խույս տվեց արկածներից
narek_barseghyan|hobbit|segment_108.wav|Մյուս օրը Բիլբոն, մի խոսքով, մոռացավ Հենդալֆի մասին
narek_barseghyan|hobbit|segment_109.wav|Նրա հիշողությունն այնքան էլ կարգին վիճակում չէր, և ստիպված էր լինում նշումներ անել իր հյուրերի ընդունման հատուկ գրքում, օրինակ՝ «Հենդալֆ, թեյ, չորեքշաբթի»
narek_barseghyan|hobbit|segment_110.wav|Բայց նախօրյակին նա այնպես էր հուզվել, որ ոչինչ չէր գրել
narek_barseghyan|hobbit|segment_111.wav|Հենց այն է, պատրաստվում էր թեյ խմել, երբ մեկը ուժով քաշեց դռան զանգակը, և անստեղ Բիլբոն ամեն բան հիշեց
narek_barseghyan|hobbit|segment_112.wav|Նա նախ նետվեց խոհանոց, թեյնիկը դրեց կրակին, մի ափսե ու գավաթ էլ հանեց, ափսեի մեջ ևս մի զույգ կեքս դրեց, նոր միայն վազեց դեպի դուռը
narek_barseghyan|hobbit|segment_114.wav|Դուռը հազիվ բացած, այնպես ներս ընկավ, ասես հենց իրեն էին սպասում
narek_barseghyan|hobbit|segment_115.wav|Հետո կնգուղավոր թիկնոցը կախեց մոտակա կեռից և խոնարհաբար ողջունելով ասաց․  — Դվալին, պատրաստ ձեզ ծառայելու
narek_barseghyan|hobbit|segment_116.wav|— Բիլբո Բեգինս՝ ձեզ ծառա, — պատասխանեց հոբիտը, որը զարմանքից նույնիսկ հարցնելու բան չգտավ
narek_barseghyan|hobbit|segment_117.wav|Երբ արդեն լռելն այլևս անհարմար էր, նա ավելացրեց․ — Ես էլ հենց ուզում էի թեյ խմել, չե՞ք միանա արդյոք ինձ
narek_barseghyan|hobbit|segment_118.wav|Գուցեև դա մի քիչ բռնազբոսիկ հնչեց, բայց նա ջանում էր սրտաբացություն հանդես բերել
narek_barseghyan|hobbit|segment_119.wav|Իսկ դուք ինչպե՞ս կվարվեիք, եթե մի անծանոթ թզուկ բարեհաճեր ձեր տուն ու առանց որևէ բացատրության ձեր միջանցքում կախեր թիկնոցը, կարծես թե այդպես էլ պետք է լիներ
narek_barseghyan|hobbit|segment_120.wav|Սեղանի մոտ նրանք երկար չնստեցին ավելի ճիշտ
narek_barseghyan|hobbit|segment_121.wav|Նոր էին անցել երրորդ կեքսին, երբ նորից դռան զանգը հնչեց, էլ ավելի ուժգին, քան առաջ
narek_barseghyan|hobbit|segment_122.wav|— Ներեցեք, — ասաց հոբիտը և վազեց բացելու
narek_barseghyan|hobbit|segment_123.wav|— Վերջապե՜ս, ահա և դուք, — այս անգամ մտադիր էր այսպես դիմավորել Հենդալֆին
narek_barseghyan|hobbit|segment_124.wav|Բայց դա դարձյալ Հենդալֆը չէր
narek_barseghyan|hobbit|segment_125.wav|Շեմքին կանգնած էր մի զառամյալ թզուկ՝ սպիտակ մորուքով ու կարմիր կնգուղով
narek_barseghyan|hobbit|segment_126.wav|Նա ևս դուռը բացվելուն պես ներս թռավ, ասես որևէ մեկը նրան հրավիրել էր
narek_barseghyan|hobbit|segment_127.wav|— Տեսնում եմ, մերոնք հավաքվում են, — ասաց նա՝ կախիչի վրա նկատելով Դվալինի կանաչ կնգուղը
narek_barseghyan|hobbit|segment_128.wav|Կողքին կախեց իր կարմիր կնգուղը և, ձեռքը կրծքին դնելով, ասաց․  — Բալին, պատրաստ ձեզ ծառայելու
narek_barseghyan|hobbit|segment_129.wav|— Շնորհակալություն, — պատասխանեց կատարելապես զարմացած Բիլբոն
narek_barseghyan|hobbit|segment_130.wav|Իհարկե, նրա պատասխանը տեղին չէր, բայց, ախր, նրան բոլորովին համբերույթունից հանեցին «մերոնք հավաքվում են» բառերը
narek_barseghyan|hobbit|segment_131.wav|Հյուրեր նա սիրում էր, բայց սիրում էր ծանոթ հյուրեր և գերադասում էր ինքը հրավիրել
narek_barseghyan|hobbit|segment_133.wav|— Ներս համեցեք, թեյ խմեք, — վերջապես, իրեն ստիպելով, մի կերպ ասաց նա
narek_barseghyan|hobbit|segment_134.wav|— Մի բաժակ գարեջուրն ինձ ավելի հաճելի կլիներ, ողորմած սըր, եթե դա շատ դժվար չէ ձեզ համար, — ասաց ճերմակամորուք Բալինը
narek_barseghyan|hobbit|segment_135.wav|— Բայց չամիչով կեքսից էլ չեմ հրաժարվի, եթե դրանից ձեզ մոտ գտնվի
narek_barseghyan|hobbit|segment_137.wav|Ճաշասենյակում Բալինն ու Դվալինը սեղանի շուրջ նստած զրուցում էին, որպես հին բարեկամներ (նրանք իսկապես էլ եղբայրներ էին)
narek_barseghyan|hobbit|segment_138.wav|Բիլբոն նոր էր սեղանին դրել գարեջրի փարչն ու կեքսը, երբ իսկույն զանգը հնչեց՝ մեկ և էլի մեկ անգամ
narek_barseghyan|hobbit|segment_139.wav|«Դե, այժմ արդեն անկասկած Հենդալֆն է», — մտածեց Բիլբոն և փնչացնելով արագ գնաց դեպի դուռը
narek_barseghyan|hobbit|segment_140.wav|Ինչպե՜ս չէ
narek_barseghyan|hobbit|segment_141.wav|Եվս երկու թզուկ հայտնվեցին, երկուսն էլ կապույտ կնգուղներով, արծաթ գոտիներով և դեղին մորուքներով
narek_barseghyan|hobbit|segment_142.wav|Երկուսն էլ աշխատանքային գործիքներով լի մեկական պարկ ու մեկական բահ էին բերում
narek_barseghyan|hobbit|segment_143.wav|Նրանք նույնպես ճարպկորեն ներս ընկան կիսաբաց դռնից, և Բիլբոն այլևս չզարմացավ
narek_barseghyan|hobbit|segment_144.wav|— Ինչո՞վ կարող եմ ծառայել, սիրելի թզուկներ, — հարցրեց նա
narek_barseghyan|hobbit|segment_145.wav|— Կիլի, պատրաստ ձեզ ծառայելու, — ասաց մեկը
narek_barseghyan|hobbit|segment_146.wav|— Եվ Ֆիլին նույնպես, — ավարտեց մյուսը
narek_barseghyan|hobbit|segment_147.wav|Երկուսն էլ գլխներից հանեցին իրենց կապույտ կնգուղներն ու խոնարհաբար ողջունեցին
narek_barseghyan|hobbit|segment_148.wav|— Պատրաստ եմ ձեզ ծառայելու  և ձեր ազգականներին, — այս անգամ արդեն հիշելով քաղաքավարության մասին՝ պատասխանեց Բիլբոն
narek_barseghyan|hobbit|segment_149.wav|— Տեսնում եմ, Դվալինն ու Բալինն արդեն այստեղ են, — ասաց Կիլին
narek_barseghyan|hobbit|segment_150.wav|— Միանանք ազնիվ ընկերախմբին
narek_barseghyan|hobbit|segment_151.wav|«Ընկերախո՜ւմբ, — մտածեց միստր Բիլբոն
narek_barseghyan|hobbit|segment_152.wav|— Ինչ֊որ ինձ դուր չի գալիս այդ բառը
narek_barseghyan|hobbit|segment_153.wav|Գոնե մի րոպե նստեմ, մտքերս ժողովեմ ու մի կում թեյ խմեմ»
narek_barseghyan|hobbit|segment_155.wav|— Էլի մեկը, — աչքով անելով ասաց Բիլբոն
narek_barseghyan|hobbit|segment_156.wav|— Էլի շատ մեկեր, դատեոլվ զանգից, — նկատեց Ֆիլին
narek_barseghyan|hobbit|segment_157.wav|— Մենք նույնիսկ տեսել ենք նրանց, անմիջապես մեր ետևից չորսը գալիս էին
narek_barseghyan|hobbit|segment_158.wav|Խեղճ հոբիտը նախասենյակում փլվեց աթոռին, գլուխը ձեռքերի մեջ առավ ու սկսեց խորհել․ ի՞նչ է տեղի ունենում, դեռևս ի՞նչ է տեղի ունենալու և մի՞թե բոլորը կմնան ընթրելու
narek_barseghyan|hobbit|segment_159.wav|Այդ միջոցին զանգը առաջվանից ավելի ուժեղ քաշեցին, և Բիլբոն նետվեց դեպի դուռը
narek_barseghyan|hobbit|segment_160.wav|Հազիվ էր նա բռնակը պտտել, և առ քեզ, հյուրերն արդեն միջանցքում են, խոնարհվում են ու հերթով կրկնում․ «պատրաստ եմ ծառայելու»
narek_barseghyan|hobbit|segment_161.wav|Թզուկներն արդեն ոչ թե չորսն էին, այլ հինգը
narek_barseghyan|hobbit|segment_162.wav|Մինչ Բիլբոն տարված էր իր խոհերով, մեկն էլ հասավ
narek_barseghyan|hobbit|segment_163.wav|Նրանց կոչում էին Դորի, Նորի, Օրի, Օյն ու Գլոյն
narek_barseghyan|hobbit|segment_164.wav|Եվ շուտով երկու մանուշակագույն, մոխրագույն, շագանակագույն ու սպիտակ կնգուղներ կախված էին կեռիկներից, իսկ թզուկները հանդիսավոր անցնում էին ճաշասենյակ, իրենց լայն թաթերը ոսկե և արծաթե գոտիների մեջ խրած
narek_barseghyan|hobbit|segment_165.wav|Ճաշասենյակում այժմ իսկապես էլ մի ամբողջ ընկերախումբ էր հավաքվել
narek_barseghyan|hobbit|segment_166.wav|Ոմանք էյլ էին պահանջում, մյուսները՝ պորտեր, ինչ֊որ մեկը՝ սուրճ, և բոլորը առանց բացառության՝ կեքս, այնպես որ հոբիտը բոլորովին հալից ընկավ
narek_barseghyan|hobbit|segment_167.wav|Նոր էր կրակի վրա դրվել մեծ սրճամանը, թզուկները, կեքսը վերջացնելով, նոր էին անցել վրան կարագ քսած գարեբլիթներին, երբ հնչեց … ոչ թե զանգ, այլ ուժեղ թակոց
narek_barseghyan|hobbit|segment_168.wav|Հարվածների մի ամբողջ կարկուտ տեղաց Բիլբո Բեգինսի գեղեցիկ, կանաչ դռան վրա
narek_barseghyan|hobbit|segment_169.wav|Ինչ֊որ մեկը փայտով ծեծում էր այն
narek_barseghyan|hobbit|segment_170.wav|Բիլբոն արագ սուրաց միջանցքով, շատ բարկացած, կատարելապես նյարդայնացած և ուժասպառ եղած․ այսպիսի անհեթեթ թեյախմություն նրա կյանքում դեռ չէր եղել
narek_barseghyan|hobbit|segment_171.wav|Նա դուռը քաշեց դեպի իրեն, և դռան ետևում կանգնածները ներս ընկան ու թափվեցին մեկը մյուսի վրա
narek_barseghyan|hobbit|segment_172.wav|Էլի թզուկներ, չորս հոգի Իսկ նրանց ետևում
narek_barseghyan|hobbit|segment_173.wav|Իր գավազանին հենված, կանգնել էր Հենդալֆն ու ծիծաղում էր
narek_barseghyan|hobbit|segment_174.wav|Նա փայտով անխնա թակել էր գեղեցիկ դուռը, ընդ որում դրա հետևանքով անհետացել էր այն գաղտնի նշանը, որ նա գծել էր նախորդ օրը
narek_barseghyan|hobbit|segment_175.wav|— Հանգիստ, հանգիստ, — ասաց նա
narek_barseghyan|hobbit|segment_176.wav|— Դա ձեզ նման չէ, Բիլբո, բարեկամներին սպասեցնել դռան մոտ, իսկ հետո էլ վերցնել ու դուռն այդպես բացել՝ թը՜փ֊ թըրը՜փ֊ թը՜փ թույլ տվեք ներկայանալ
narek_barseghyan|hobbit|segment_177.wav|Բիֆուր, Բոֆուր, Բոմբուր և, հատուկ ուշադրություն դարձրեք, Տորին
narek_barseghyan|hobbit|segment_178.wav|— Պատրաստ ենք ձեզ ծառայելու, — ասացին Բիֆուրը, Բոֆուրը, Բոմբուրը՝ իրար կողքի կանգնելով
narek_barseghyan|hobbit|segment_179.wav|Ապա նրանք կախեցին երկու դեղին, մեկ բաց կանաչ կնգուղներն ու մեկն էլ բաց երկնագույն, երկար, արծաթագույն փնտոց, որ պատկանում էր Տորինին
narek_barseghyan|hobbit|segment_182.wav|— Ահա և բոլորս հավաքվել ենք, — ասաց Հենդալֆը՝ աչքի անցկացնելով պատից կախված տասներեք կնգուղները (լավագույն կոճկովի գլխանոցները հյուր գնալու համար) և իր սեփական գլխարկը
narek_barseghyan|hobbit|segment_183.wav|— Շատ զվարճասեր հասարակություն է
narek_barseghyan|hobbit|segment_184.wav|Հուսով եմ, ուշացածների համար էլ ուտելու և խմելու որևէ բան կգտնվի ի՞նչ ունեք
narek_barseghyan|hobbit|segment_185.wav|Թե՞յ
narek_barseghyan|hobbit|segment_187.wav|Խորապես շնորհակալ եմ
narek_barseghyan|hobbit|segment_188.wav|Ավելի լավ է կարմիր գինի տաք ինձ
narek_barseghyan|hobbit|segment_189.wav|— Ինձ էլ, — ասաց Տորինը
narek_barseghyan|hobbit|segment_190.wav|— Լավ կլիներ, որ հաղարջի մուրաբա և խնձորով կարկանդակ էլ լիներ, — միջամտեց Բիֆուրը
narek_barseghyan|hobbit|segment_191.wav|— Եվ մսով կարկանդակ ու պանիր, — լրացրեց Բոնֆուրը
narek_barseghyan|hobbit|segment_192.wav|— Եվ խոզի մսով կարկանդակ ու սալաթ, — ավելացրեց Բոմբուրը
narek_barseghyan|hobbit|segment_193.wav|— Եվ որքան կարելի է շատ կեքս, էյլ, սուրճ, եթե դժվար չէ, — կանչեցին մյուս թզուկները ճաշասենյակից
narek_barseghyan|hobbit|segment_194.wav|— Բարի եղեք մի քանի ձու էլ դրեք, — հոբիտի հետևից ձայն տվեց Հենդալֆը, երբ նա քարշ գալով գնաց դեպի մառան
narek_barseghyan|hobbit|segment_197.wav|— Կերածները քթերից դուրս գա այդ թզուկների, — ասաց նա բարձրաձայն
narek_barseghyan|hobbit|segment_198.wav|— Կարծես չեն կարող օգնել
narek_barseghyan|hobbit|segment_199.wav|Հապա մի տես է՜
